pattern_id,pattern_label,trial,target_bits,noisy_bits,final_bits,input_hamming,final_hamming,exact_recall,residual_norm,max_real_eig,stable,x_final,y_final
0,csv_0,0,0000000011111111,1000000111011011,0000000011111111,4,0,1,9.576276950461627e-16,-0.7999999999999989,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,1,0000000011111111,0001110001000111,0000000011111111,7,0,1,1.0355470984145593e-15,-0.7999999999999996,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,2,0000000011111111,0000000111110101,0000000011111111,3,0,1,1.001418706517015e-15,-0.7999999999999977,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,3,0000000011111111,1011010000110000,0000000011111111,10,0,1,1.0355470984145593e-15,-0.7999999999999996,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,4,0000000011111111,0101010111010011,0000000011111111,7,0,1,1.231296898486158e-15,-0.7999999999999996,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,5,0000000011111111,0110100010001111,0000000011111111,6,0,1,8.876231346069601e-16,-0.7999999999999987,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,6,0000000011111111,1010110111110001,0000000011111111,8,0,1,1.0355470984145593e-15,-0.7999999999999996,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,7,0000000011111111,0010100111110110,0000000011111111,5,0,1,1.2994827337208943e-15,-0.7999999999999995,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,8,0000000011111111,0000010011110011,0000000011111111,3,0,1,1.355199909595506e-15,-0.7999999999999998,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
0,csv_0,9,0000000011111111,0101100010110001,0000000011111111,7,0,1,1.2994827337208943e-15,-0.7999999999999995,1,-1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 -1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449 1.2247449,-0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 -0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244 0.61237244
